,trade Id,Time,Stock symbol,Company,Price,Quantity,Total Amount ($),Stock/Option,Strike Price,Option type,Action,Option Expire Date,ticker,long/short,Date
866,94591227.0,10/08/2020 13:10:36 EDT,HYLN,Hyliion Holdings Corporation,0.80,1,80.00,OPTION,32.00,call,SELL,2020-10-09,950122538.0,short,2020-10-08
867,94591061.0,10/08/2020 13:08:57 EDT,HYLN,Hyliion Holdings Corporation,0.25,1,25.00,OPTION,36.00,call,BUY,2020-10-09,950122538.0,long,2020-10-08
868,94460492.0,10/08/2020 11:00:03 EDT,HYLN,Hyliion Holdings Corporation,1.00,2,200.00,OPTION,32.00,call,SELL,2020-10-09,950122538.0,short,2020-10-08
869,94457284.0,10/08/2020 10:57:29 EDT,HYLN,Hyliion Holdings Corporation,31.23,100,3123.00,STOCK,,,BUY,,950122538.0,long,2020-10-08
870,94442899.0,10/08/2020 10:47:16 EDT,HYLN,Hyliion Holdings Corporation,31.55,100,3155.20,STOCK,,,BUY,,950122538.0,long,2020-10-08
871,94431138.0,10/08/2020 10:39:10 EDT,NIO,NIO Inc.,0.26,9,234.00,OPTION,22.50,call,SELL,2020-10-09,950076017.0,short,2020-10-08
872,94404079.0,10/08/2020 10:23:25 EDT,NIO,NIO Inc.,0.57,9,513.00,OPTION,22.00,call,BUY,2020-10-09,950076017.0,long,2020-10-08
873,94364972.0,10/08/2020 10:03:54 EDT,NIO,NIO Inc.,0.04,2,8.00,OPTION,20.50,put,BUY,2020-10-09,950076017.0,short,2020-10-08
874,94364712.0,10/08/2020 10:03:47 EDT,NIO,NIO Inc.,0.08,2,16.00,OPTION,21.00,put,BUY,2020-10-09,950076017.0,short,2020-10-08
875,94273047.0,10/08/2020 09:32:16 EDT,HYLN,Hyliion Holdings Corporation,31.61,200,6321.42,STOCK,,,SELL,,950122538.0,short,2020-10-08
876,94032363.0,10/07/2020 14:50:21 EDT,HYLN,Hyliion Holdings Corporation,28.90,100,2890.00,STOCK,,,BUY,,950122538.0,long,2020-10-07
877,93980791.0,10/07/2020 13:45:01 EDT,UVXY,ProShares Ultra VIX Short-Term Futures,19.37,100,1937.00,STOCK,,,SELL,,913424717.0,short,2020-10-07
878,93813652.0,10/07/2020 10:43:14 EDT,HYLN,Hyliion Holdings Corporation,29.88,100,2988.00,STOCK,,,BUY,,950122538.0,long,2020-10-07
879,93790772.0,10/07/2020 10:27:22 EDT,HYLN,Hyliion Holdings Corporation,1.65,1,165.00,OPTION,30.00,put,SELL,2020-10-09,950122538.0,long,2020-10-07
880,93766339.0,10/07/2020 10:13:37 EDT,NIO,NIO Inc.,0.33,9,297.00,OPTION,22.00,call,SELL,2020-10-09,950076017.0,short,2020-10-07
881,93753184.0,10/07/2020 10:06:26 EDT,NIO,NIO Inc.,0.50,9,450.00,OPTION,21.50,call,BUY,2020-10-09,950076017.0,long,2020-10-07
